	Accompany	Approach	Argue with	Avoid	Block	Bother	Capture	Chase	Creep up on	Encircle	Escape	Examine	Fight	Flirt with	Follow	Herd	Hit	Huddle with	Hug	Ignore	Kiss	Lead	Leave	Mimic	Play with	Poke	Pull	Push	Scratch	Talk to	Throw	Tickle
5435_flirt with	0.0	0.0	0.02702702702702703	0.0	0.02702702702702703	0.10810810810810811	0.0	0.0	0.0	0.2972972972972973	0.0	0.35135135135135137	0.0	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.0	0.0	0.0	0.02702702702702703	0.0	0.0	0.0	0.0	0.02702702702702703	0.0	0.0	0.0	0.0	0.05405405405405406	0.0	0.0
5436_huddle with	0.0	0.06382978723404255	0.02127659574468085	0.0	0.0	0.0425531914893617	0.0	0.0	0.0	0.0	0.0	0.02127659574468085	0.0	0.0851063829787234	0.0	0.0	0.0	0.06382978723404255	0.06382978723404255	0.02127659574468085	0.3617021276595745	0.0	0.0	0.0	0.0	0.0851063829787234	0.0	0.0	0.0425531914893617	0.06382978723404255	0.0	0.06382978723404255
5437_ignore	0.046511627906976744	0.023255813953488372	0.0	0.23255813953488372	0.023255813953488372	0.0	0.0	0.0	0.0	0.023255813953488372	0.16279069767441862	0.023255813953488372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046511627906976744	0.0	0.0	0.37209302325581395	0.0	0.0	0.023255813953488372	0.0	0.0	0.0	0.0	0.0	0.023255813953488372
5438_kiss	0.0	0.08888888888888889	0.0	0.022222222222222223	0.044444444444444446	0.06666666666666667	0.022222222222222223	0.0	0.022222222222222223	0.0	0.0	0.022222222222222223	0.022222222222222223	0.044444444444444446	0.0	0.0	0.0	0.022222222222222223	0.044444444444444446	0.044444444444444446	0.13333333333333333	0.0	0.0	0.0	0.022222222222222223	0.2222222222222222	0.0	0.0	0.1111111111111111	0.0	0.0	0.044444444444444446
5439_scratch	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.022222222222222223	0.022222222222222223	0.0	0.0	0.022222222222222223	0.0	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.022222222222222223	0.08888888888888889	0.0	0.0	0.17777777777777778	0.044444444444444446	0.0	0.4222222222222222
5440_play with	0.02564102564102564	0.0	0.05128205128205128	0.0	0.02564102564102564	0.07692307692307693	0.02564102564102564	0.0	0.07692307692307693	0.0	0.0	0.0	0.15384615384615385	0.10256410256410256	0.0	0.0	0.0	0.02564102564102564	0.0	0.02564102564102564	0.0	0.02564102564102564	0.0	0.0	0.3076923076923077	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.0	0.0	0.0	0.0
5441_approach	0.0	0.24390243902439024	0.0	0.0	0.0	0.0	0.0	0.0	0.1951219512195122	0.0	0.0	0.04878048780487805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024390243902439025	0.21951219512195122	0.0	0.0	0.0	0.0	0.1951219512195122	0.024390243902439025	0.024390243902439025	0.0	0.024390243902439025	0.0	0.0
5442_lead	0.0	0.07317073170731707	0.024390243902439025	0.024390243902439025	0.024390243902439025	0.024390243902439025	0.0	0.024390243902439025	0.0975609756097561	0.43902439024390244	0.0	0.07317073170731707	0.0	0.0	0.0	0.0	0.0	0.024390243902439025	0.0	0.0975609756097561	0.0	0.0	0.0	0.0	0.04878048780487805	0.0	0.0	0.024390243902439025	0.0	0.0	0.0	0.0
5443_approach	0.0	0.23076923076923078	0.0	0.0	0.0	0.02564102564102564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02564102564102564	0.0	0.02564102564102564	0.0	0.28205128205128205	0.0	0.0	0.0	0.0	0.28205128205128205	0.0	0.0	0.0	0.02564102564102564	0.0	0.10256410256410256
5446_capture	0.0	0.1875	0.0	0.0	0.041666666666666664	0.020833333333333332	0.10416666666666667	0.0	0.08333333333333333	0.08333333333333333	0.0	0.020833333333333332	0.0	0.0	0.0	0.0	0.020833333333333332	0.08333333333333333	0.16666666666666666	0.0625	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.020833333333333332	0.020833333333333332	0.0	0.041666666666666664
5448_argue with	0.0	0.18181818181818182	0.0	0.0	0.022727272727272728	0.0	0.0	0.0	0.022727272727272728	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.06818181818181818	0.0	0.022727272727272728	0.0	0.20454545454545456	0.0	0.0	0.0	0.0	0.36363636363636365	0.06818181818181818	0.0	0.0	0.0	0.0	0.0
5449_encircle	0.022222222222222223	0.15555555555555556	0.0	0.0	0.0	0.08888888888888889	0.06666666666666667	0.0	0.044444444444444446	0.022222222222222223	0.0	0.0	0.022222222222222223	0.0	0.022222222222222223	0.0	0.1111111111111111	0.08888888888888889	0.022222222222222223	0.044444444444444446	0.022222222222222223	0.0	0.022222222222222223	0.0	0.022222222222222223	0.1111111111111111	0.0	0.06666666666666667	0.0	0.022222222222222223	0.0	0.022222222222222223
5450_accompany	0.0	0.10256410256410256	0.0	0.0	0.0	0.02564102564102564	0.02564102564102564	0.0	0.02564102564102564	0.02564102564102564	0.0	0.0	0.02564102564102564	0.02564102564102564	0.0	0.0	0.1794871794871795	0.02564102564102564	0.15384615384615385	0.0	0.05128205128205128	0.0	0.0	0.0	0.02564102564102564	0.23076923076923078	0.02564102564102564	0.02564102564102564	0.0	0.0	0.02564102564102564	0.0
5451_flirt with	0.046511627906976744	0.046511627906976744	0.0	0.0	0.046511627906976744	0.11627906976744186	0.0	0.0	0.046511627906976744	0.023255813953488372	0.0	0.09302325581395349	0.0	0.06976744186046512	0.0	0.0	0.023255813953488372	0.046511627906976744	0.13953488372093023	0.046511627906976744	0.023255813953488372	0.0	0.0	0.0	0.046511627906976744	0.06976744186046512	0.0	0.023255813953488372	0.0	0.06976744186046512	0.0	0.023255813953488372
5452_play with	0.024390243902439025	0.12195121951219512	0.0	0.0	0.0	0.12195121951219512	0.0	0.0	0.024390243902439025	0.024390243902439025	0.0	0.04878048780487805	0.0	0.024390243902439025	0.0	0.0	0.07317073170731707	0.0	0.0	0.0	0.0975609756097561	0.0	0.0	0.0	0.0975609756097561	0.34146341463414637	0.0	0.0	0.0	0.0	0.0	0.0
5453_play with	0.0	0.09302325581395349	0.0	0.09302325581395349	0.0	0.046511627906976744	0.0	0.0	0.046511627906976744	0.0	0.0	0.0	0.0	0.06976744186046512	0.0	0.0	0.06976744186046512	0.0	0.023255813953488372	0.0	0.023255813953488372	0.0	0.023255813953488372	0.0	0.0	0.23255813953488372	0.0	0.13953488372093023	0.023255813953488372	0.046511627906976744	0.0	0.06976744186046512
5455_creep up on	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023809523809523808	0.023809523809523808	0.0	0.023809523809523808	0.0	0.047619047619047616	0.0	0.0	0.2619047619047619	0.0	0.023809523809523808	0.0	0.11904761904761904	0.0	0.0	0.0	0.047619047619047616	0.30952380952380953	0.0	0.023809523809523808	0.07142857142857142	0.0	0.0	0.023809523809523808
5457_tickle	0.024390243902439025	0.0	0.0	0.0	0.12195121951219512	0.04878048780487805	0.07317073170731707	0.0	0.07317073170731707	0.024390243902439025	0.0	0.0975609756097561	0.024390243902439025	0.024390243902439025	0.0	0.0	0.04878048780487805	0.14634146341463414	0.17073170731707318	0.0	0.04878048780487805	0.0	0.0	0.024390243902439025	0.0	0.0	0.0	0.0	0.024390243902439025	0.0	0.0	0.024390243902439025
5458_mimic	0.022727272727272728	0.022727272727272728	0.022727272727272728	0.0	0.06818181818181818	0.022727272727272728	0.20454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.022727272727272728	0.022727272727272728	0.022727272727272728	0.0	0.09090909090909091	0.4090909090909091	0.0	0.06818181818181818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5459_capture	0.0	0.0	0.0	0.0	0.044444444444444446	0.0	0.022222222222222223	0.0	0.0	0.022222222222222223	0.0	0.0	0.022222222222222223	0.1111111111111111	0.0	0.022222222222222223	0.0	0.24444444444444444	0.15555555555555556	0.022222222222222223	0.13333333333333333	0.022222222222222223	0.0	0.044444444444444446	0.1111111111111111	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.0
5461_leave	0.0	0.0	0.0	0.18604651162790697	0.0	0.0	0.0	0.0	0.0	0.0	0.09302325581395349	0.0	0.0	0.0	0.0	0.023255813953488372	0.0	0.0	0.0	0.046511627906976744	0.0	0.023255813953488372	0.5813953488372093	0.0	0.0	0.0	0.0	0.0	0.0	0.046511627906976744	0.0	0.0
5463_scratch	0.0	0.0	0.022222222222222223	0.0	0.0	0.35555555555555557	0.06666666666666667	0.0	0.0	0.0	0.0	0.044444444444444446	0.17777777777777778	0.0	0.0	0.0	0.13333333333333333	0.0	0.0	0.044444444444444446	0.022222222222222223	0.0	0.0	0.0	0.044444444444444446	0.0	0.022222222222222223	0.0	0.044444444444444446	0.0	0.0	0.022222222222222223
5464_escape	0.0	0.023255813953488372	0.0	0.09302325581395349	0.0	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.06976744186046512	0.0	0.0	0.0	0.0	0.023255813953488372	0.0	0.0	0.0	0.06976744186046512	0.0	0.0	0.5813953488372093	0.0	0.023255813953488372	0.0	0.0	0.06976744186046512	0.0	0.0	0.0	0.0
5465_follow	0.1111111111111111	0.022222222222222223	0.06666666666666667	0.044444444444444446	0.022222222222222223	0.044444444444444446	0.0	0.1111111111111111	0.1111111111111111	0.08888888888888889	0.0	0.0	0.0	0.0	0.24444444444444444	0.0	0.022222222222222223	0.044444444444444446	0.0	0.022222222222222223	0.0	0.022222222222222223	0.0	0.0	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5466_capture	0.02564102564102564	0.0	0.0	0.0	0.02564102564102564	0.02564102564102564	0.10256410256410256	0.0	0.0	0.0	0.02564102564102564	0.0	0.0	0.10256410256410256	0.02564102564102564	0.0	0.0	0.1282051282051282	0.3333333333333333	0.0	0.15384615384615385	0.0	0.0	0.0	0.02564102564102564	0.0	0.0	0.0	0.0	0.0	0.0	0.02564102564102564
5467_poke	0.0	0.0	0.0	0.0	0.0	0.21951219512195122	0.0	0.0	0.0	0.0	0.024390243902439025	0.07317073170731707	0.0	0.04878048780487805	0.0	0.0	0.024390243902439025	0.024390243902439025	0.0	0.07317073170731707	0.04878048780487805	0.0	0.0	0.0	0.0	0.43902439024390244	0.0	0.0	0.024390243902439025	0.0	0.0	0.0
5468_kiss	0.0	0.023255813953488372	0.0	0.023255813953488372	0.0	0.06976744186046512	0.023255813953488372	0.0	0.0	0.023255813953488372	0.0	0.06976744186046512	0.0	0.16279069767441862	0.0	0.0	0.023255813953488372	0.023255813953488372	0.046511627906976744	0.0	0.32558139534883723	0.0	0.0	0.0	0.0	0.11627906976744186	0.0	0.023255813953488372	0.0	0.0	0.023255813953488372	0.023255813953488372
5469_kiss	0.0	0.022727272727272728	0.0	0.0	0.0	0.20454545454545456	0.0	0.022727272727272728	0.0	0.0	0.0	0.022727272727272728	0.0	0.13636363636363635	0.0	0.0	0.0	0.0	0.0	0.022727272727272728	0.1590909090909091	0.0	0.0	0.0	0.06818181818181818	0.22727272727272727	0.045454545454545456	0.0	0.0	0.0	0.0	0.06818181818181818
5470_capture	0.0	0.04878048780487805	0.0	0.0	0.07317073170731707	0.04878048780487805	0.17073170731707318	0.0	0.0	0.024390243902439025	0.0	0.0	0.0	0.024390243902439025	0.0	0.0	0.0	0.0975609756097561	0.4878048780487805	0.0	0.024390243902439025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5471_ignore	0.0	0.024390243902439025	0.0	0.07317073170731707	0.0	0.12195121951219512	0.0	0.0	0.0	0.12195121951219512	0.14634146341463414	0.17073170731707318	0.0	0.024390243902439025	0.0	0.024390243902439025	0.0	0.0	0.0	0.12195121951219512	0.0	0.04878048780487805	0.0975609756097561	0.0	0.024390243902439025	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5473_chase	0.0	0.17777777777777778	0.0	0.0	0.022222222222222223	0.022222222222222223	0.022222222222222223	0.0	0.1111111111111111	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.022222222222222223	0.022222222222222223	0.0	0.044444444444444446	0.0	0.0	0.0	0.0	0.022222222222222223	0.08888888888888889	0.022222222222222223	0.0	0.08888888888888889	0.044444444444444446	0.0	0.08888888888888889
5474_poke	0.022222222222222223	0.0	0.0	0.0	0.022222222222222223	0.044444444444444446	0.0	0.0	0.0	0.5333333333333333	0.0	0.2	0.0	0.0	0.0	0.022222222222222223	0.0	0.044444444444444446	0.0	0.0	0.022222222222222223	0.0	0.0	0.0	0.0	0.08888888888888889	0.0	0.0	0.0	0.0	0.0	0.0
5475_tickle	0.0	0.11627906976744186	0.023255813953488372	0.0	0.0	0.0	0.0	0.0	0.09302325581395349	0.0	0.0	0.18604651162790697	0.023255813953488372	0.09302325581395349	0.0	0.023255813953488372	0.0	0.023255813953488372	0.0	0.046511627906976744	0.046511627906976744	0.0	0.0	0.0	0.0	0.06976744186046512	0.0	0.0	0.09302325581395349	0.11627906976744186	0.0	0.046511627906976744
5476_lead	0.023809523809523808	0.047619047619047616	0.023809523809523808	0.0	0.047619047619047616	0.2857142857142857	0.023809523809523808	0.0	0.0	0.0	0.0	0.047619047619047616	0.0	0.023809523809523808	0.0	0.023809523809523808	0.0	0.07142857142857142	0.0	0.023809523809523808	0.16666666666666666	0.0	0.0	0.0	0.023809523809523808	0.023809523809523808	0.0	0.0	0.07142857142857142	0.023809523809523808	0.0	0.047619047619047616
5477_tickle	0.046511627906976744	0.20930232558139536	0.0	0.023255813953488372	0.023255813953488372	0.046511627906976744	0.0	0.0	0.023255813953488372	0.0	0.0	0.09302325581395349	0.0	0.06976744186046512	0.0	0.0	0.0	0.0	0.0	0.023255813953488372	0.06976744186046512	0.0	0.0	0.0	0.023255813953488372	0.11627906976744186	0.0	0.0	0.023255813953488372	0.16279069767441862	0.0	0.046511627906976744
5479_avoid	0.0	0.0	0.0	0.06976744186046512	0.0	0.023255813953488372	0.0	0.0	0.0	0.0	0.09302325581395349	0.023255813953488372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023255813953488372	0.0	0.023255813953488372	0.6511627906976745	0.0	0.046511627906976744	0.0	0.023255813953488372	0.0	0.0	0.023255813953488372	0.0	0.0
5484_encircle	0.0	0.18604651162790697	0.0	0.0	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.0	0.11627906976744186	0.0	0.0	0.0	0.0	0.023255813953488372	0.0	0.0	0.0	0.06976744186046512	0.16279069767441862	0.046511627906976744	0.11627906976744186	0.0	0.0	0.0	0.023255813953488372	0.06976744186046512	0.0	0.046511627906976744	0.023255813953488372	0.0	0.0	0.046511627906976744
5486_huddle with	0.0	0.1951219512195122	0.0	0.0	0.0	0.07317073170731707	0.024390243902439025	0.0	0.0	0.04878048780487805	0.0	0.024390243902439025	0.0	0.0	0.0	0.0	0.0	0.0975609756097561	0.17073170731707318	0.0	0.12195121951219512	0.0	0.0	0.024390243902439025	0.0	0.0975609756097561	0.0	0.0	0.07317073170731707	0.0	0.0	0.04878048780487805
5488_encircle	0.0	0.0	0.0	0.0	0.0	0.023255813953488372	0.0	0.023255813953488372	0.023255813953488372	0.5348837209302325	0.0	0.046511627906976744	0.0	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.0	0.0	0.0	0.0	0.0	0.11627906976744186	0.18604651162790697	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5489_hug	0.046511627906976744	0.023255813953488372	0.0	0.0	0.06976744186046512	0.0	0.13953488372093023	0.0	0.06976744186046512	0.06976744186046512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09302325581395349	0.2558139534883721	0.0	0.06976744186046512	0.0	0.0	0.046511627906976744	0.0	0.0	0.023255813953488372	0.06976744186046512	0.0	0.023255813953488372	0.0	0.0
5490_leave	0.0	0.0	0.0	0.07142857142857142	0.0	0.023809523809523808	0.0	0.0	0.0	0.0	0.09523809523809523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023809523809523808	0.7857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5491_bother	0.023809523809523808	0.023809523809523808	0.023809523809523808	0.0	0.0	0.30952380952380953	0.0	0.0	0.023809523809523808	0.0	0.0	0.023809523809523808	0.0	0.023809523809523808	0.0	0.0	0.0	0.047619047619047616	0.0	0.047619047619047616	0.07142857142857142	0.0	0.0	0.0	0.047619047619047616	0.07142857142857142	0.0	0.0	0.07142857142857142	0.047619047619047616	0.0	0.14285714285714285
5493_tickle	0.0	0.0	0.13333333333333333	0.044444444444444446	0.0	0.06666666666666667	0.0	0.0	0.044444444444444446	0.0	0.0	0.0	0.022222222222222223	0.044444444444444446	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.022222222222222223	0.0	0.0	0.0	0.0	0.044444444444444446	0.0	0.0	0.26666666666666666	0.044444444444444446	0.0	0.15555555555555556
5494_ignore	0.0	0.0	0.0	0.09523809523809523	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023809523809523808	0.0	0.0	0.6428571428571429	0.0	0.07142857142857142	0.0	0.023809523809523808	0.0	0.0	0.0	0.0	0.0
5495_avoid	0.0	0.023255813953488372	0.0	0.16279069767441862	0.0	0.046511627906976744	0.0	0.023255813953488372	0.0	0.0	0.023255813953488372	0.06976744186046512	0.0	0.0	0.0	0.023255813953488372	0.0	0.0	0.0	0.0	0.0	0.0	0.5813953488372093	0.0	0.0	0.0	0.0	0.0	0.0	0.023255813953488372	0.023255813953488372	0.0
5496_play with	0.0	0.022222222222222223	0.0	0.022222222222222223	0.0	0.28888888888888886	0.0	0.0	0.044444444444444446	0.0	0.0	0.022222222222222223	0.0	0.15555555555555556	0.0	0.0	0.022222222222222223	0.0	0.0	0.044444444444444446	0.0	0.0	0.022222222222222223	0.0	0.17777777777777778	0.044444444444444446	0.0	0.022222222222222223	0.0	0.044444444444444446	0.0	0.06666666666666667
5497_follow	0.022727272727272728	0.06818181818181818	0.0	0.06818181818181818	0.022727272727272728	0.0	0.022727272727272728	0.13636363636363635	0.06818181818181818	0.0	0.0	0.0	0.022727272727272728	0.022727272727272728	0.2727272727272727	0.022727272727272728	0.0	0.0	0.0	0.09090909090909091	0.0	0.06818181818181818	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5498_argue with	0.0	0.0	0.2708333333333333	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.020833333333333332	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0625	0.0	0.0	0.0	0.0	0.4375	0.0	0.0
5499_encircle	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.0	0.023255813953488372	0.813953488372093	0.0	0.0	0.023255813953488372	0.0	0.0	0.046511627906976744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5500_huddle with	0.1276595744680851	0.02127659574468085	0.0	0.0	0.0425531914893617	0.0	0.0	0.0	0.0	0.0	0.0	0.02127659574468085	0.0	0.06382978723404255	0.10638297872340426	0.0	0.0	0.1276595744680851	0.14893617021276595	0.0	0.1276595744680851	0.02127659574468085	0.02127659574468085	0.02127659574468085	0.0851063829787234	0.0	0.02127659574468085	0.0	0.0	0.0425531914893617	0.0	0.0
5501_push	0.0	0.022222222222222223	0.0	0.022222222222222223	0.0	0.08888888888888889	0.0	0.06666666666666667	0.022222222222222223	0.0	0.0	0.0	0.022222222222222223	0.0	0.022222222222222223	0.022222222222222223	0.0	0.0	0.0	0.022222222222222223	0.022222222222222223	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	0.6	0.0	0.0	0.0	0.0
5503_examine	0.0	0.024390243902439025	0.024390243902439025	0.024390243902439025	0.0	0.17073170731707318	0.0	0.0	0.0	0.24390243902439024	0.0	0.024390243902439025	0.04878048780487805	0.0	0.0	0.04878048780487805	0.0975609756097561	0.0	0.0	0.0975609756097561	0.0	0.0	0.0	0.04878048780487805	0.04878048780487805	0.0	0.0	0.024390243902439025	0.024390243902439025	0.024390243902439025	0.024390243902439025	0.0
5504_huddle with	0.020833333333333332	0.0	0.0	0.0	0.041666666666666664	0.125	0.020833333333333332	0.0	0.0	0.14583333333333334	0.0	0.125	0.0	0.08333333333333333	0.0	0.041666666666666664	0.0	0.041666666666666664	0.10416666666666667	0.020833333333333332	0.020833333333333332	0.0	0.0	0.020833333333333332	0.08333333333333333	0.0	0.0	0.0	0.0625	0.0	0.0	0.041666666666666664
5506_hit	0.0	0.0	0.023255813953488372	0.09302325581395349	0.0	0.023255813953488372	0.023255813953488372	0.0	0.023255813953488372	0.0	0.11627906976744186	0.0	0.0	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.046511627906976744	0.0	0.0	0.09302325581395349	0.0	0.0	0.37209302325581395	0.0	0.046511627906976744	0.0	0.023255813953488372	0.0	0.023255813953488372	0.0	0.023255813953488372	0.0
5507_poke	0.0	0.0975609756097561	0.0	0.0	0.0	0.024390243902439025	0.0	0.0	0.04878048780487805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024390243902439025	0.0	0.2926829268292683	0.0	0.0	0.0	0.0	0.3902439024390244	0.0	0.024390243902439025	0.04878048780487805	0.024390243902439025	0.0	0.024390243902439025
5508_escape	0.0	0.0	0.044444444444444446	0.13333333333333333	0.0	0.022222222222222223	0.0	0.0	0.022222222222222223	0.0	0.28888888888888886	0.044444444444444446	0.0	0.0	0.0	0.022222222222222223	0.0	0.0	0.0	0.022222222222222223	0.0	0.0	0.3333333333333333	0.0	0.044444444444444446	0.0	0.0	0.0	0.0	0.0	0.0	0.022222222222222223
5509_fight	0.0	0.0	0.02702702702702703	0.02702702702702703	0.0	0.21621621621621623	0.0	0.0	0.02702702702702703	0.0	0.0	0.0	0.08108108108108109	0.0	0.0	0.02702702702702703	0.3783783783783784	0.0	0.0	0.05405405405405406	0.0	0.0	0.0	0.0	0.05405405405405406	0.05405405405405406	0.0	0.0	0.05405405405405406	0.0	0.0	0.0
5510_poke	0.0	0.047619047619047616	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.023809523809523808	0.0	0.0	0.0	0.0	0.07142857142857142	0.023809523809523808	0.30952380952380953	0.0	0.0	0.0	0.023809523809523808	0.40476190476190477	0.0	0.0	0.023809523809523808	0.0	0.0	0.0
5512_ignore	0.0	0.0	0.0	0.28205128205128205	0.0	0.0	0.0	0.0	0.0	0.0	0.02564102564102564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1282051282051282	0.0	0.02564102564102564	0.46153846153846156	0.0	0.0	0.0	0.05128205128205128	0.0	0.0	0.02564102564102564	0.0	0.0
5513_lead	0.0975609756097561	0.07317073170731707	0.0	0.04878048780487805	0.024390243902439025	0.0	0.0	0.0	0.07317073170731707	0.0	0.0	0.0	0.0	0.0	0.17073170731707318	0.04878048780487805	0.0	0.024390243902439025	0.0	0.024390243902439025	0.0	0.12195121951219512	0.04878048780487805	0.17073170731707318	0.024390243902439025	0.0	0.024390243902439025	0.0	0.0	0.024390243902439025	0.0	0.0
5514_accompany	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	0.0	0.02702702702702703	0.0	0.05405405405405406	0.08108108108108109	0.0	0.0	0.0	0.0	0.0	0.16216216216216217	0.0	0.0	0.0	0.0	0.0	0.0	0.10810810810810811	0.0	0.2972972972972973	0.0	0.0	0.0	0.0	0.0	0.08108108108108109	0.0	0.02702702702702703
5515_bother	0.0	0.0	0.0	0.0	0.0	0.2564102564102564	0.0	0.0	0.02564102564102564	0.5897435897435898	0.02564102564102564	0.0	0.0	0.0	0.0	0.02564102564102564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5516_follow	0.023255813953488372	0.046511627906976744	0.0	0.0	0.0	0.023255813953488372	0.0	0.023255813953488372	0.023255813953488372	0.0	0.023255813953488372	0.0	0.0	0.023255813953488372	0.4186046511627907	0.046511627906976744	0.0	0.0	0.0	0.0	0.0	0.18604651162790697	0.023255813953488372	0.06976744186046512	0.023255813953488372	0.0	0.023255813953488372	0.023255813953488372	0.0	0.0	0.0	0.0
5517_lead	0.06976744186046512	0.023255813953488372	0.023255813953488372	0.0	0.0	0.046511627906976744	0.0	0.0	0.023255813953488372	0.0	0.0	0.0	0.0	0.0	0.3023255813953488	0.0	0.0	0.0	0.0	0.023255813953488372	0.0	0.2558139534883721	0.023255813953488372	0.13953488372093023	0.0	0.0	0.023255813953488372	0.023255813953488372	0.0	0.023255813953488372	0.0	0.0
5518_play with	0.0	0.0	0.11904761904761904	0.023809523809523808	0.0	0.023809523809523808	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.11904761904761904	0.07142857142857142	0.023809523809523808	0.0	0.047619047619047616	0.0	0.0	0.0	0.023809523809523808	0.0	0.0	0.023809523809523808	0.30952380952380953	0.023809523809523808	0.0	0.023809523809523808	0.0	0.07142857142857142	0.0	0.023809523809523808
5519_poke	0.0	0.0	0.0	0.0	0.0	0.02702702702702703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02702702702702703	0.0	0.02702702702702703	0.0	0.02702702702702703	0.0	0.24324324324324326	0.0	0.0	0.0	0.02702702702702703	0.5675675675675675	0.0	0.0	0.02702702702702703	0.0	0.0	0.02702702702702703
5520_fight	0.0	0.0	0.041666666666666664	0.0	0.0	0.14583333333333334	0.0	0.0	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.0	0.2708333333333333	0.0	0.0	0.0	0.2708333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.10416666666666667	0.020833333333333332	0.0	0.020833333333333332	0.0	0.0	0.020833333333333332
5521_play with	0.0	0.022222222222222223	0.13333333333333333	0.0	0.0	0.0	0.0	0.044444444444444446	0.022222222222222223	0.0	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044444444444444446	0.022222222222222223	0.24444444444444444	0.3333333333333333	0.0	0.0	0.0	0.0	0.022222222222222223	0.0	0.044444444444444446
5522_poke	0.0	0.18604651162790697	0.0	0.0	0.0	0.046511627906976744	0.023255813953488372	0.0	0.09302325581395349	0.0	0.0	0.16279069767441862	0.023255813953488372	0.046511627906976744	0.023255813953488372	0.0	0.0	0.0	0.0	0.13953488372093023	0.0	0.0	0.0	0.0	0.046511627906976744	0.046511627906976744	0.0	0.0	0.023255813953488372	0.11627906976744186	0.023255813953488372	0.0
5523_herd	0.023255813953488372	0.046511627906976744	0.0	0.0	0.023255813953488372	0.046511627906976744	0.023255813953488372	0.0	0.06976744186046512	0.0	0.0	0.046511627906976744	0.0	0.13953488372093023	0.0	0.0	0.023255813953488372	0.046511627906976744	0.13953488372093023	0.023255813953488372	0.16279069767441862	0.0	0.023255813953488372	0.0	0.023255813953488372	0.023255813953488372	0.0	0.023255813953488372	0.023255813953488372	0.046511627906976744	0.0	0.023255813953488372
5524_hug	0.0	0.0625	0.0	0.0	0.0	0.020833333333333332	0.0	0.0	0.041666666666666664	0.0	0.0	0.020833333333333332	0.0	0.020833333333333332	0.020833333333333332	0.0	0.0	0.0	0.625	0.020833333333333332	0.14583333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.0	0.0	0.0	0.0
